Depth (m),351.0,361.0,385.0,413.0,425.0,442.0,460.0,475.0,490.0,510.0,532.0,555.0,583.0,618.0,640.0,655.0,665.0,678.0,711.0
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.267665039024195917e-01,7.636976724238201397e-01,8.581726261578769277e-01,8.955803478176884713e-01,9.041289131346461616e-01,9.096457794235187633e-01,9.147236124445611294e-01,9.198604187473331528e-01,9.201977684550050052e-01,8.979268714342882873e-01,8.796041458682433145e-01,8.543195238933595226e-01,7.860774208584375700e-01,5.397225900194988490e-01,4.956922302629550581e-01,4.384687893176028028e-01,3.866121221685909770e-01,3.574594418379454797e-01,1.584156329552601494e-01
5.281895511945456922e-01,5.832341348655604163e-01,7.364602562867071933e-01,8.020641593972519523e-01,8.174490915660366230e-01,8.274554440230209584e-01,8.367192871636277562e-01,8.461431899780191834e-01,8.467639330695710953e-01,8.062726664437688262e-01,7.737034534286018062e-01,7.298618489053765312e-01,6.179177115834530998e-01,2.913004741773560502e-01,2.457107871430624368e-01,1.922548792056443523e-01,1.494689330077015321e-01,1.277772525590955277e-01,2.509551276461571140e-02
3.838704735194480855e-01,4.454145512749488889e-01,6.320100321984665204e-01,7.183128988450928620e-01,7.390793587005045628e-01,7.526913523165547071e-01,7.653668889563517430e-01,7.783336290533849899e-01,7.791902816188026604e-01,7.239738929028348702e-01,6.805527653083754958e-01,6.235352272647683991e-01,4.857311610242686650e-01,1.572214463969107690e-01,1.217969280786108388e-01,8.429776412570084976e-02,5.778650138838244132e-02,4.567518537936048062e-02,3.975521538943408220e-03
2.789842019910956372e-01,3.401620560723787046e-01,5.423737090898823610e-01,6.433069157896204038e-01,6.682230173021385111e-01,6.846825118433347290e-01,7.000991655116093337e-01,7.159582979461781571e-01,7.170091583474491603e-01,6.500756126543449920e-01,5.986170338473446595e-01,5.326983184875746513e-01,3.818222982885315364e-01,8.485596625595248632e-02,6.037379091846334367e-02,3.696193857837690167e-02,2.234096193446076517e-02,1.632702627155088390e-02,6.297847609189900211e-04
2.027563731250750234e-01,2.597809704693765931e-01,4.654502702886527121e-01,5.761330313963927141e-01,6.041597503649362988e-01,6.228185571433828560e-01,6.403972377462020527e-01,6.585816997543993967e-01,6.597902274731239913e-01,5.837203610664442044e-01,5.265460247594749843e-01,4.550945738290979592e-01,3.001418874648899004e-01,4.579868188626987774e-02,2.992681906980243500e-02,1.620665645929251705e-02,8.637286704769587403e-03,5.836249697902051205e-03,9.976775152655901059e-05
1.473565404400452861e-01,1.983941224874640474e-01,3.994366807995067270e-01,5.159734206472406104e-01,5.462382984571489963e-01,5.665442718521238596e-01,5.857864747107244252e-01,6.058032381154122570e-01,6.071374949691888956e-01,5.241381976048854474e-01,4.631520663688768469e-01,3.887961796401263048e-01,2.359347607899840438e-01,2.471858320713668511e-02,1.483449168938630325e-02,7.106113036592297608e-03,3.339279742709525944e-03,2.086222559438945245e-03,1.580477150660296765e-05
1.070937977227672255e-01,1.515131295662425492e-01,3.427856253454983348e-01,4.620956555279382982e-01,4.938698390965806650e-01,5.153546057468550989e-01,5.358327202685584378e-01,5.572544202913335409e-01,5.586865680160095771e-01,4.706377719745615251e-01,4.073904777455078507e-01,3.321561670817098078e-01,1.854629882526430684e-01,1.334117775016830168e-02,7.353342270329168463e-03,3.115808779908659214e-03,1.291006027843516479e-03,7.457399516467754170e-04,2.503722881931770280e-06
7.783218496060845260e-02,1.157102243913881306e-01,2.941692403119163801e-01,4.138437879027537791e-01,4.465220008523740347e-01,4.687901420240981887e-01,4.901388415500517737e-01,5.125962843979884331e-01,5.141021331541173467e-01,4.225983021679219909e-01,3.583423532121930433e-01,2.837674985194895139e-01,1.457882674703363524e-01,7.200535009231346685e-03,3.644994629866326556e-03,1.366184903471706841e-03,4.991185801570249608e-04,2.665717868719127948e-04,3.966288450857894733e-07
5.656582495490788259e-02,8.836762904334104218e-02,2.524479894933448487e-01,3.706303635121379059e-01,4.037134513213644915e-01,4.264329741275728614e-01,4.483415717420557445e-01,4.715170328146607304e-01,4.730756356863766721e-01,3.794623713390842257e-01,3.151994195256274112e-01,2.424281142315798665e-01,1.146008652845020570e-01,3.886291404708418738e-03,1.806795517374933839e-03,5.990294406092253748e-04,1.929652934882814138e-04,9.528860214497770510e-05,6.283220954257916375e-08
4.111014684283464948e-02,6.748615261801112208e-02,2.166439541117798906e-01,3.319292698659968011e-01,3.650090039610222048e-01,3.879029551221652161e-01,4.101086221129656151e-01,4.337298552513938477e-01,4.353231442690367881e-01,3.407294599235400345e-01,2.772507161900055750e-01,2.071110711286882899e-01,9.008515261098662408e-02,2.097519262519744170e-03,8.956144996366907250e-04,2.626557135895278929e-04,7.460272162038946223e-05,3.406181053626178382e-05,9.953604244665217492e-09
