Depth (m),351.0,361.0,385.0,413.0,425.0,442.0,460.0,475.0,490.0,510.0,532.0,555.0,583.0,618.0,640.0,655.0,665.0,678.0,711.0
0.000000000000000000e+00,4.334799999999999764e-01,4.343899999999999983e-01,4.779300000000000215e-01,9.453284619999999805e-01,9.320332690000000531e-01,1.057572114999999924e+00,1.174086345999999947e+00,1.185931153999999932e+00,1.172716537999999975e+00,1.168043077000000096e+00,1.144434037999999987e+00,1.138713077000000018e+00,1.124289807999999891e+00,1.058055576999999969e+00,1.009064807999999980e+00,8.919059620000000521e-01,9.758671150000000072e-01,9.555617309999999698e-01,8.674911539999999865e-01
2.000000000000000000e+00,2.529762573330818221e-01,2.759839629244335013e-01,3.602017385900630475e-01,7.739694928257455642e-01,7.797072447875046386e-01,9.032786607827524294e-01,1.024382797958987901e+00,1.051248232329105914e+00,1.049824383091518598e+00,1.035391654767591874e+00,1.004520409209161746e+00,9.772123917294067708e-01,8.923931863389444885e-01,5.821849561145439056e-01,5.103410953635635350e-01,3.994188962617955529e-01,3.847625843257759248e-01,3.481206934018569177e-01,1.438549208037558647e-01
4.000000000000000000e+00,1.476353851948271068e-01,1.753427744457171644e-01,2.714734218050846026e-01,6.336726332745727941e-01,6.522764881841591755e-01,7.714956998705311264e-01,8.937674135546795906e-01,9.318608776298912266e-01,9.398104312685046091e-01,9.178050877333970847e-01,8.817120244703361420e-01,8.386169245244449177e-01,7.083276868273221671e-01,3.203417008462999815e-01,2.581083311517905488e-01,1.788702637812291940e-01,1.517032842089876543e-01,1.268238495149505429e-01,2.385527292587800649e-02
6.000000000000000000e+00,8.615910121923790743e-02,1.114017214063263705e-01,2.046015075747180667e-01,5.188072784304634810e-01,5.456722633811261769e-01,6.589390857555900149e-01,7.798063293563849419e-01,8.260320146586457302e-01,8.413251406107755681e-01,8.135725019518238454e-01,7.739176695350793445e-01,7.196780884595849193e-01,5.622276364351140865e-01,1.762649553605268593e-01,1.305399686899656464e-01,8.010279825167800072e-02,5.981321307559151618e-02,4.620319650812526602e-02,3.955888635498595006e-03
8.000000000000000000e+00,5.028192064599283639e-02,7.077761585285491375e-02,1.542021190269733943e-01,4.247634788352868118e-01,4.564908047696089599e-01,5.628038092879563692e-01,6.803760151489076646e-01,7.322218430035032366e-01,7.531603913656861327e-01,7.211773227001531117e-01,6.793017930978200170e-01,6.176080351616428654e-01,4.462622611679363804e-01,9.698810490850080790e-02,6.602143894206881358e-02,3.587213521190311255e-02,2.358301257010068236e-02,1.683228648028687463e-02,6.559998263315180685e-04
1.000000000000000000e+01,2.934421910247828058e-02,4.496762565762127406e-02,1.162175870269446382e-01,3.477669270525425849e-01,3.818846381305971982e-01,4.806940953970376684e-01,5.936237044548892117e-01,6.490654331273203459e-01,6.742346659346319937e-01,6.392752084530980428e-01,5.962532505339022126e-01,5.300143094708734681e-01,3.542159666953745289e-01,5.336677659210364855e-02,3.339077252526086170e-02,1.606448354797770928e-02,9.298254570919933445e-03,6.132170273210918454e-03,1.087835911975168501e-04
1.200000000000000000e+01,1.712510547870001523e-02,2.856958846265511207e-02,8.758976607839519257e-02,2.847274814755598182e-01,3.194716636488231787e-01,4.105636982839821481e-01,5.179328704196333177e-01,5.753528667660087192e-01,6.035797818890664690e-01,5.666744908348533283e-01,5.233578688950251134e-01,4.548437718598731250e-01,2.811551905230957882e-01,2.936455812306400931e-02,1.688760056883999161e-02,7.194097316448962512e-03,3.666093880442023584e-03,2.234010946979247871e-03,1.803944031510774031e-05
1.400000000000000000e+01,9.994106049727289123e-03,1.815131159336939512e-02,6.601382215833881406e-02,2.331151481094313194e-01,2.672590978630660086e-01,3.506649071888298663e-01,4.518931037422983521e-01,5.100116327269115235e-01,5.403290152698456694e-01,5.023188359516994606e-01,4.593743659914329425e-01,3.903344741885416136e-01,2.231639694154716191e-01,1.615756710122136924e-02,8.541013921044546264e-03,3.221705574534537622e-03,1.445458847970079730e-03,8.138725261798441515e-04,2.991456738098224535e-06
1.600000000000000000e+01,5.832498717010982901e-03,1.153219665695411587e-02,4.975266987301250887e-02,1.908585430407311045e-01,2.235798460958213774e-01,2.995049919116243298e-01,3.942738313642791814e-01,4.520910219476761416e-01,4.837064684783301538e-01,4.452718748291170092e-01,4.032132135045020660e-01,3.349743607943347357e-01,1.771340488241084365e-01,8.890546676587632313e-03,4.319673390077557497e-03,1.442764304182394359e-03,5.699121051758431877e-04,2.965018993152293406e-04,4.960693491371116472e-07
1.800000000000000000e+01,3.403810317268248301e-03,7.326829196367551540e-03,3.749711921778619422e-02,1.562617605378895380e-01,1.870392737980549336e-01,2.558090026718236043e-01,3.440013861935760087e-01,4.007482947651391236e-01,4.330175523350895950e-01,3.947035793276547633e-01,3.539180842051147247e-01,2.874658268984303655e-01,1.405982844587561065e-01,4.891938230144100147e-03,2.184702936845478536e-03,6.461077181839147221e-04,2.247036005778316409e-04,1.080186066854797619e-04,8.226252983011964374e-08
2.000000000000000000e+01,1.986442730308783221e-03,4.655004390717924073e-03,2.826047231679419680e-02,1.279363104075972313e-01,1.564706772716469574e-01,2.184879972460094244e-01,3.001390005865426924e-01,3.552364191292304851e-01,3.876404655495570006e-01,3.498781853083590687e-01,3.106495673560561999e-01,2.466953036000716915e-01,1.115984065399787672e-01,2.691742197424759706e-03,1.104927732088458554e-03,2.893439921452688928e-04,8.859560562775335225e-05,3.935225850903364275e-05,1.364148747714891827e-08
2.200000000000000000e+01,1.159275738949950467e-03,2.957495704737610805e-03,2.129908409575798772e-02,1.047453930146929058e-01,1.308980319945110271e-01,1.866119035764110812e-01,2.618693507891768912e-01,3.148932013540179931e-01,3.470185670792277910e-01,3.101434873309077411e-01,2.726708749999225412e-01,2.117071565512882725e-01,8.858005906832927545e-02,1.481105385335915658e-03,5.588243932609748658e-04,1.295758329986865947e-04,3.493126641657725694e-05,1.433642126370788684e-05,2.262149984610315136e-09
2.400000000000000000e+01,6.765461789623542508e-04,1.879005927681291158e-03,1.605249120513043207e-02,8.575827552668699449e-02,1.095048291398993123e-01,1.593863415627413127e-01,2.284793270742292992e-01,2.791316512592978971e-01,3.106535478100787562e-01,2.749213491232740392e-01,2.393352957353601373e-01,1.816812865140358113e-01,7.030948835042565015e-02,8.149640647495065907e-04,2.826290746755334509e-04,5.802745850300543838e-05,1.377261733039795306e-05,5.222901618297557747e-06,3.751293663132090280e-10
2.600000000000000000e+01,3.948281818466683199e-04,1.193801658141265204e-03,1.209828895610168265e-02,7.021293834163695735e-02,9.160800527131970905e-02,1.361328264161497104e-01,1.993467457836237688e-01,2.474314415164114433e-01,2.780993177951648354e-01,2.436992917511085210e-01,2.100751823411596830e-01,1.559139067714918059e-01,5.580741539453432792e-02,4.484261777782980836e-04,1.429414943499864553e-04,2.598621874460300586e-05,5.430235075575721075e-06,1.902755284086848847e-06,6.220721102840181181e-11
2.800000000000000000e+01,2.304192943923494101e-04,7.584661538239512559e-04,9.118123398725303322e-03,5.748549256954679776e-02,7.663613281446060577e-02,1.162718602255796430e-01,1.739287556707925508e-01,2.193313369325400886e-01,2.489565340661045179e-01,2.160230370954635548e-01,1.843922857265024584e-01,1.338010468286254806e-01,4.429654782147553899e-02,2.467422130798627177e-04,7.229359127493891618e-05,1.163731071570851888e-05,2.141020277309979426e-06,6.931927759153438613e-07,1.031574025239370678e-11
3.000000000000000000e+01,1.344712805958893722e-04,4.818814771895923955e-04,6.872060554682879636e-03,4.706514118358398613e-02,6.411117494984222565e-02,9.930849036359186421e-02,1.517517225088074184e-01,1.944224835202468527e-01,2.228677018900801221e-01,1.914898981471321870e-01,1.618492706112599211e-01,1.148243957395946174e-01,3.515991799707036958e-02,1.357675415319939329e-04,3.656295439749208048e-05,5.211493138918901452e-06,8.441564249161907603e-07,2.525370595997712011e-07,1.710645682319215071e-12
3.200000000000000000e+01,7.847661087924418801e-05,3.061570472033511348e-04,5.179269264312695228e-03,3.853367894431450336e-02,5.363322237827881922e-02,8.481997483451247932e-02,1.324024034759263557e-01,1.723424597088324961e-01,1.995127893794380880e-01,1.697429199469813743e-01,1.420622684630664101e-01,9.853915323883923050e-02,2.790781436384028036e-02,7.470479049191137142e-05,1.849195220069961234e-05,2.333843393932720672e-06,3.328320041053555065e-07,9.200177596641154404e-08,2.836741308757110255e-13
3.400000000000000000e+01,4.579846661533590622e-05,1.945128459780927376e-04,3.903462418411711866e-03,3.154870835703368903e-02,4.486772461943450141e-02,7.244524717460540386e-02,1.155202468636529617e-01,1.527700031431675487e-01,1.786053016582739572e-01,1.504656859234892174e-01,1.246943408805717968e-01,8.456360391434812607e-02,2.215153353405049583e-02,4.110559607596077358e-05,9.352425202718696619e-06,1.045156319352521783e-06,1.312282175282685173e-07,3.351716692349358729e-08,4.704130923183993929e-14
3.600000000000000000e+01,2.672770295271240684e-05,1.235811737672229632e-04,2.941924444234240380e-03,2.582989805970819022e-02,3.753480815168601381e-02,6.187591836037871496e-02,1.007906736214627813e-01,1.354203363453987119e-01,1.598887664277759413e-01,1.333777140601658251e-01,1.094497421156034045e-01,7.257017004855066677e-02,1.758254629018686510e-02,2.261796087819816916e-05,4.730049927835020306e-06,4.680484280660352452e-07,5.174035207922924351e-08,1.221063905317946642e-08,7.800798639672725588e-15
3.800000000000000000e+01,1.559812277403235711e-05,7.851567043240230566e-05,2.217241645458075880e-03,2.114773214245299973e-02,3.140034033224909510e-02,5.284859148471952178e-02,8.793921554771680360e-02,1.200410232283292966e-01,1.431335878187332267e-01,1.182303759075092608e-01,9.606888303491996350e-02,6.227773341128842177e-02,1.395596081740149187e-02,1.244531652922261234e-05,2.392253542247872103e-06,2.096043691825934802e-07,2.040006397790110686e-08,4.448457903001380923e-09,1.293596211721331620e-15
4.000000000000000000e+01,9.102968351011844053e-06,4.988389667718675545e-05,1.671069603432073693e-03,1.731429886928451470e-02,2.626845377753130387e-02,4.513829767587265035e-02,7.672640089887279580e-02,1.064082961731169091e-01,1.281342299373945670e-01,1.048032790614882720e-01,8.432391076654162376e-02,5.344504603272554055e-02,1.107739681854554362e-02,6.847916323961755229e-06,1.209897801864619487e-06,9.386633721208537000e-08,8.043289107603959490e-09,1.620617694830864832e-09,2.145153639102246555e-16
4.200000000000000000e+01,5.312436246333100508e-06,3.169307647755008518e-05,1.259435851403427516e-03,1.417574912125465700e-02,2.197529251469976241e-02,3.855288967663021704e-02,6.694329211636221300e-02,9.432380023060016327e-02,1.147066955552152739e-01,9.290106047394007527e-02,7.401482875968358466e-02,4.586507550903269614e-02,8.792566981308742521e-03,3.768000425691950874e-06,6.119136893748036281e-07,4.203580915785900451e-08,3.171289057651116080e-09,5.904072310152399151e-10,3.557280157175439735e-17
4.400000000000000000e+01,3.100305063481484481e-06,2.013577854817426272e-05,9.491996386880312449e-04,1.160612189184511908e-02,1.838378022537736842e-02,3.292825336682760756e-02,5.840759252194300394e-02,8.361170707467739660e-02,1.026862690135614958e-01,8.235054393783880489e-02,6.496609118962903828e-02,3.936015229851590885e-02,6.979007377561055950e-03,2.073306176118810003e-06,3.094793317809342524e-07,1.882473849558539250e-08,1.250368369535536713e-09,2.150912578252839641e-10,5.898991049391669548e-18
4.600000000000000000e+01,1.809318934092342528e-06,1.279300158911100356e-05,7.153837593883801858e-04,9.502289030101316106e-03,1.537924353675405170e-02,2.812421789610366693e-02,5.096024943439418642e-02,7.411615671601930189e-02,9.192549565556813740e-02,7.299822038910144806e-02,5.702361371615011915e-02,3.377780526399139227e-02,5.539513554982535871e-03,1.140816882774903631e-06,1.565211866683846614e-07,8.430211919946388212e-09,4.929922914983152947e-10,7.835989595403275211e-11,9.782219522578593046e-19
4.800000000000000000e+01,1.055907382736370650e-06,8.127864997494025731e-06,5.391636304287025696e-04,7.779816346322135194e-03,1.286575061620310115e-02,2.402106250386040059e-02,4.446249041064365137e-02,6.569898975328064550e-02,8.229237299882685708e-02,6.470801436354997604e-02,5.005214969386666268e-02,2.898718784924885286e-02,4.396930503970769046e-03,6.277235726276390252e-07,7.916160906480471946e-08,3.775270133599599161e-09,1.943758378717147753e-10,2.854729362787263519e-11,1.622172639129295187e-19
5.000000000000000000e+01,6.162210431277498465e-07,5.163931932418314863e-06,4.063517190068605600e-04,6.369574971963964417e-03,1.076304816441360154e-02,2.051653297332429668e-02,3.879323738518274806e-02,5.823773716627087677e-02,7.366873146000653405e-02,5.735930411117971806e-02,4.393298715594576992e-02,2.487601112152158789e-02,3.490017248781620077e-03,3.453988887979621569e-07,4.003649910350916544e-08,1.690665041044397978e-09,7.663804688203783763e-11,1.040006451711012857e-11,2.690027621099688486e-20
5.200000000000000000e+01,3.596228042362872462e-07,3.280836112665656638e-06,3.062553002852550096e-04,5.214966975749971839e-03,9.003999008312372002e-03,1.752329336713795080e-02,3.384685052330957400e-02,5.162383840275550084e-02,6.594878476774419795e-02,5.084516656057532641e-02,3.856192735476073746e-02,2.134791179248873502e-02,2.770164410329784780e-03,1.900524332445854180e-07,2.024872004753058708e-08,7.571241738625765663e-10,3.021666835859393904e-11,3.788847495317312909e-12,4.460837538329658645e-21
5.400000000000000000e+01,2.098736529189894007e-07,2.084435995485764210e-06,2.308155830669149995e-04,4.269653890230821341e-03,7.532438478696262991e-03,1.496674953950696656e-02,2.953115974757063861e-02,4.576106183221165941e-02,5.903783228171068098e-02,4.507082159786467146e-02,3.384751043755500344e-02,1.832019352594676728e-02,2.198788806254962230e-03,1.045745326740631464e-07,1.024092197729970773e-08,3.390600744266738680e-10,1.191375672841225780e-11,1.380315027772655569e-12,7.397348409097832247e-22
5.600000000000000000e+01,1.224809708135742661e-07,1.324318944949233690e-06,1.739588942196176955e-04,3.495696986602970287e-03,6.301381128870031829e-03,1.278319018492344618e-02,2.576574725722110756e-02,4.056410458428300059e-02,5.285109729919017924e-02,3.995225302461000161e-02,2.970945804343869123e-02,1.572188858988227134e-02,1.745265442182385943e-03,5.754113587130440395e-08,5.179412955434201616e-09,1.518399993540398634e-10,4.697327901916750487e-12,5.028625665851620197e-13,1.226692588900518025e-22
5.800000000000000000e+01,7.147913996249066064e-08,8.413885922857207502e-07,1.311076855211247734e-04,2.862034660491992975e-03,5.271520536620703627e-03,1.091819909677637160e-02,2.248044903748184706e-02,3.595735139970906297e-02,4.731268709867222227e-02,3.541498612969774112e-02,2.607730630183987749e-02,1.349209441934082904e-02,1.385286051580382439e-03,3.166145936964931291e-08,2.619521818678392761e-09,6.799793648019403159e-11,1.852051365586864318e-12,1.831978612017731178e-13,2.034208238472000311e-23
