Depth (m),351.0,361.0,385.0,413.0,425.0,442.0,460.0,475.0,490.0,510.0,532.0,555.0,583.0,618.0,640.0,655.0,665.0,678.0,711.0
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.001212478673770390e-01,8.302603162263518799e-01,9.142236890068967670e-01,9.405899438733998918e-01,9.452668666862027447e-01,9.459477020404398750e-01,9.454483767311097075e-01,9.465987323700791878e-01,9.432121971829157125e-01,9.149992888159367288e-01,8.924721017956591673e-01,8.643513059606569016e-01,7.933014507575809615e-01,5.399277125677267586e-01,4.945713001471452319e-01,4.361120653268774627e-01,3.836717166475900886e-01,3.541169623221193663e-01,1.530938759286094852e-01
6.401940112888486745e-01,6.893321927002817873e-01,8.358049535413790698e-01,8.847094425157656650e-01,8.935294492547514178e-01,8.948170549955887232e-01,8.938726330634904071e-01,8.960491601246407534e-01,8.896492489146234917e-01,8.372236985336700688e-01,7.965064524835615556e-01,7.471031801158931618e-01,6.293271917740826948e-01,2.915219347986177656e-01,2.446007709292376264e-01,1.901937335236746351e-01,1.472039861553086637e-01,1.253988230042453189e-01,2.343773484684447475e-02
5.122328311896552355e-01,5.723251642963405050e-01,7.641126879168373964e-01,8.321488048801709558e-01,8.446237827888872784e-01,8.464501369196710812e-01,8.451104299342399040e-01,8.481989991152590891e-01,8.391280227908928246e-01,7.660590887381563130e-01,7.108597877418085798e-01,6.457596094205321213e-01,4.992461742355742138e-01,1.574007714191356933e-01,1.209725212954671086e-01,8.294578193923951570e-02,5.647800606557536185e-02,4.440585028103245790e-02,3.588173670690455053e-03
4.098483720901064387e-01,4.751788718929784716e-01,6.985699203643067623e-01,7.827107976765568242e-01,7.983948766854994661e-01,8.006975619109785169e-01,7.990082841398573610e-01,8.029040973600741760e-01,7.914757860943538725e-01,7.009435213863975944e-01,6.344225288479480307e-01,5.581631617392807110e-01,3.960527143062530508e-01,8.498503846872955403e-02,5.982953713917738697e-02,3.617365627167455633e-02,2.166901354001230656e-02,1.572486481085004842e-02,5.493274147509878474e-04
3.279283909131490704e-01,3.945221604419454353e-01,6.386491696247105221e-01,7.362099052556966283e-01,7.546962234628192823e-01,7.574180187190728830e-01,7.554210852347374994e-01,7.600280007757889145e-01,7.465296152191308598e-01,6.413628235686922308e-01,5.662044077474454040e-01,4.824490577884766873e-01,3.141891928356282948e-01,4.588577742290141093e-02,2.958997197012487243e-02,1.577576794706454441e-02,8.313787622956394369e-03,5.568441359744207009e-03,8.409866307807152867e-05
2.623824733485698446e-01,3.275560936868331385e-01,5.838681998354942060e-01,6.924716334634968273e-01,7.133893344526095470e-01,7.164778342913298292e-01,7.142116387836358049e-01,7.194415421001273403e-01,7.041358386329531482e-01,5.868465274383345420e-01,5.053216378283290622e-01,4.170054731589582508e-01,2.492467424888573091e-01,2.477500284333900016e-02,1.463435090858224326e-02,6.880002741511871515e-03,3.189765169143167576e-03,1.971879539181470905e-03,1.287499029103621491e-05
2.099377919941865234e-01,2.719568259262986065e-01,5.337861395474214898e-01,6.513318548533519881e-01,6.743433009053737548e-01,6.777505609107945528e-01,6.752502345304541853e-01,6.810224517663554522e-01,6.641495114722227866e-01,5.369641552501781545e-01,4.509854641954737509e-01,3.604392253176872396e-01,1.977278024130116885e-01,1.337671061406295325e-02,7.237729955667076762e-03,3.000452205055321488e-03,1.223822678147849785e-03,6.982759924800830808e-04,1.971082166197949867e-06
1.679756881049103423e-01,2.257949602934836431e-01,4.879999336377938701e-01,6.126361927994719014e-01,6.374343791176538820e-01,6.411165856501852556e-01,6.384142381241190156e-01,6.446549895575954814e-01,6.264339199736753683e-01,4.913218201735632951e-01,4.024919451098254997e-01,3.115461151227904568e-01,1.568577525093504954e-01,7.222456763531442427e-03,3.579573514288206162e-03,1.308533408061259874e-03,4.695461477972366279e-04,2.472713733195100959e-04,3.017606085970037556e-07
1.344009171778821898e-01,1.874685951355842817e-01,4.461410995654646605e-01,5.762394422000686189e-01,6.025455982666096943e-01,6.064627609358055338e-01,6.035877051164765250e-01,6.102295959312665774e-01,5.908601140482770964e-01,4.495591160385619678e-01,3.592128322079890523e-01,2.692852914733531167e-01,1.244354826282413479e-01,3.899604559452838747e-03,1.770354326933803839e-03,5.706672071388137679e-04,1.801515765706288366e-04,8.756298758912367931e-05,4.619770117269138501e-08
1.075370295668870990e-01,1.556477350797801362e-01,4.078727618623323448e-01,5.420050245966018254e-01,5.695663897090417205e-01,5.736820550803258811e-01,5.706610160172284063e-01,5.776425619632424846e-01,5.573064663992236545e-01,4.113462714560053857e-01,3.205874313526354547e-01,2.327570933609889037e-01,9.871484889470362456e-02,2.105504569704048923e-03,8.755664411927756036e-04,2.488748543196290402e-04,6.911906463962294578e-05,3.100753917690991649e-05,7.072585131518991768e-09
