Depth (m),351.0,361.0,385.0,413.0,425.0,442.0,460.0,475.0,490.0,510.0,532.0,555.0,583.0,618.0,640.0,655.0,665.0,678.0,711.0
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.041245803330844488e-01,7.455746668960459012e-01,8.433274235022593102e-01,8.847943859381276477e-01,8.947597814340942923e-01,9.023074198671929835e-01,9.106469504902712231e-01,9.179613458645397017e-01,9.209035221447234854e-01,9.033908368507753694e-01,8.886960519789723900e-01,8.648493066318589939e-01,7.980372612752827388e-01,5.521144143111399449e-01,5.074282384830682835e-01,4.495087293390803151e-01,3.964521264681879487e-01,3.665574556945390694e-01,1.653650201509459794e-01
4.957914246292423055e-01,5.558815839171498130e-01,7.112011432309589543e-01,7.828611053876283199e-01,8.005950664719880816e-01,8.141586799473909952e-01,8.292778684372305031e-01,8.426530325014369716e-01,8.480632970985572117e-01,8.161150041059441751e-01,7.897806728030124512e-01,7.479643231816072158e-01,6.368634703837539046e-01,3.048303264901330856e-01,2.574834172100296525e-01,2.020580977520345378e-01,1.571742885811480694e-01,1.343643683252540022e-01,2.734558988952277142e-02
3.490989287998073065e-01,4.144512267626753732e-01,5.997754277128258815e-01,6.926711110162904195e-01,7.163402666936902197e-01,7.346214178658101446e-01,7.551793620014363162e-01,7.735229118118548408e-01,7.809844772997284190e-01,7.372708165257428892e-01,7.018749658493337318e-01,6.468764262889806771e-01,5.082407797113230874e-01,1.683012171743733798e-01,1.306543568334863070e-01,9.082687877318873504e-02,6.231208093412077959e-02,4.925226098930902269e-02,4.522004023120437463e-03
2.458091367358936352e-01,3.090043353382392888e-01,5.058070661330230644e-01,6.128715103287393218e-01,6.409524604592871100e-01,6.628543561336781575e-01,6.877017830797965692e-01,7.100641331838678516e-01,7.192113558856757516e-01,6.660436999268453118e-01,6.237535111331790061e-01,5.594506287525197186e-01,4.055950799092385428e-01,9.292152794808111738e-02,6.629771013815419223e-02,4.082747486717074742e-02,2.470375699099001260e-02,1.805378347544451742e-02,7.477812864059700006e-04
1.730802552461988830e-01,2.303858043892418328e-01,4.265609698711991804e-01,5.422652716402898143e-01,5.734984834301966039e-01,5.980984038307086692e-01,6.262535316083388537e-01,6.518114273476011133e-01,6.623242708016010560e-01,6.016977754560994818e-01,5.543272827520782098e-01,4.838404883713742777e-01,3.236799867574982059e-01,5.130331497995102574e-02,3.364133027086464028e-02,1.835230634966516020e-02,9.793856990831354553e-03,6.617748936419056566e-03,1.236568674950235252e-04
1.218700620891729203e-01,1.717698193650865623e-01,3.597305636881032442e-01,4.797932680365421532e-01,5.131433776867873053e-01,5.396686275871731553e-01,5.702958687928963988e-01,5.983376950978905873e-01,6.099367537831300590e-01,5.435682569005356735e-01,4.926284676860034351e-01,4.184491108884030308e-01,2.583086901615736508e-01,2.832529970237558994e-02,1.707056095957196901e-02,8.249521907679521066e-03,3.882795430340418765e-03,2.425785212559011372e-03,2.044852038511742133e-05
8.581170632370582751e-02,1.280672258559183985e-01,3.033706494301035006e-01,4.245183899696398089e-01,4.591400564633826842e-01,4.869470069414513214e-01,5.193381937934510306e-01,5.492508758735461516e-01,5.616929048444034844e-01,4.910545824868921549e-01,4.377969743250020307e-01,3.618954234125532632e-01,2.061399596601477813e-01,1.563880625536460608e-02,8.662084677633441129e-03,3.708232110375927256e-03,1.539342504999421804e-03,8.891896555770679739e-04,3.381469985541972346e-06
6.042213170284525120e-02,9.548367925782703935e-02,2.558407881500963099e-01,3.756114881726300703e-01,4.108200565688139849e-01,4.393758974453930710e-01,4.729337424511316224e-01,5.041910732341576828e-01,5.172649744349121503e-01,4.436142102122416220e-01,3.890684426509688487e-01,3.129850060115896837e-01,1.645073688465815975e-01,8.634410356206019890e-03,4.395386369562713155e-03,1.666882704029459253e-03,6.102756094698880444e-04,3.259390977782335597e-04,5.591768522989672378e-07
4.254470812809627023e-02,7.119021235666328495e-02,2.157575526974080948e-01,3.323389360290084915e-01,3.675852640242542324e-01,3.964521323757850269e-01,4.306756703470743797e-01,4.628279161589140545e-01,4.763511368392109868e-01,4.007570126025327140e-01,3.457635889335232693e-01,2.706848654352915773e-01,1.312830100939287592e-01,4.767182416738727745e-03,2.230343162959696601e-03,7.492783262455724727e-04,2.419450631060065062e-04,1.194754063929628918e-04,9.246829144836126156e-08
2.995677475608935283e-02,5.307761886407799667e-02,1.819542610174580965e-01,2.940516248271172750e-01,3.289005104967355209e-01,3.577217006648414355e-01,3.921934858519166012e-01,4.248581368209171094e-01,4.386734396928725355e-01,3.620402129888187770e-01,3.072787364033024438e-01,2.341016181874499558e-01,1.047687338273341900e-01,2.632030127932067330e-03,1.131739102393393773e-03,3.368071483519601678e-04,9.591963475685619538e-05,4.379460098547555185e-05,1.529102087868180807e-08
