Depth (m),351.0,361.0,385.0,413.0,425.0,442.0,460.0,475.0,490.0,510.0,532.0,555.0,583.0,618.0,640.0,655.0,665.0,678.0,711.0
0.000000000000000000e+00,4.334799999999999764e-01,4.343899999999999983e-01,4.779300000000000215e-01,9.453284619999999805e-01,9.320332690000000531e-01,1.057572114999999924e+00,1.174086345999999947e+00,1.185931153999999932e+00,1.172716537999999975e+00,1.168043077000000096e+00,1.144434037999999987e+00,1.138713077000000018e+00,1.124289807999999891e+00,1.058055576999999969e+00,1.009064807999999980e+00,8.919059620000000521e-01,9.758671150000000072e-01,9.555617309999999698e-01,8.674911539999999865e-01
2.000000000000000000e+00,1.008165688916043273e-01,1.981621301162509174e-01,3.370129630444061997e-01,7.284181857621232492e-01,7.336243233543674469e-01,8.512228509239110341e-01,9.723372297430215028e-01,1.002903901674487619e+00,1.006572964392031588e+00,1.000101199735801583e+00,9.760028495675857618e-01,9.523295901473141090e-01,8.684720681593449676e-01,5.593731156897049361e-01,4.887986215253645184e-01,3.807241384556860897e-01,3.636989611052854343e-01,3.275317943189632874e-01,1.340451460805630879e-01
4.000000000000000000e+00,2.344740371660884032e-02,9.039855846637803727e-02,2.376451305839146211e-01,5.612790418120120473e-01,5.774521851506498882e-01,6.851356344007151211e-01,8.052556709865130724e-01,8.481236306183674856e-01,8.639676339628478141e-01,8.563060981294523533e-01,8.323603901442568898e-01,7.964531773530788561e-01,6.708623771256048141e-01,2.957295338337486701e-01,2.367777475845699586e-01,1.625181081621970558e-01,1.355481010435154732e-01,1.122659822066479074e-01,2.071271978383712464e-02
6.000000000000000000e+00,5.453277641701472639e-03,4.123845140342991683e-02,1.675757738814468711e-01,4.324907984659926430e-01,4.545255868979569680e-01,5.514546948735872256e-01,6.668845703124156588e-01,7.172309247299635260e-01,7.415657870229107607e-01,7.331859354707241927e-01,7.098583978397732253e-01,6.660904693906344320e-01,5.182162392355055269e-01,1.563463719090135984e-01,1.146969309697881134e-01,6.937341978828534539e-02,5.051784487001680091e-02,3.848069402553773444e-02,3.200539321177004772e-03
8.000000000000000000e+00,1.268295517785462305e-03,1.881235611500994484e-02,1.181662755848049418e-01,3.332536525039171416e-01,3.577672999731304482e-01,4.438570484866372068e-01,5.522904664253198703e-01,6.065391657746105336e-01,6.365051129988936740e-01,6.277680576447499661e-01,6.053855408668818994e-01,5.570654070180797168e-01,4.003027741069919432e-01,8.265724323243778260e-02,5.556006047058805603e-02,2.961313928364522202e-02,1.882765328812528380e-02,1.318978183401464319e-02,4.945488595077452863e-04
1.000000000000000000e+01,2.949737068462928921e-04,8.581911554722368093e-03,8.332510339747868644e-02,2.567869589390448515e-01,2.816066787430382967e-01,3.572534268412211333e-01,4.573876393052583311e-01,5.129306990730642113e-01,5.463288166248929656e-01,5.375072203833867190e-01,5.162883952714895086e-01,4.658854644476648210e-01,3.092190070966314708e-01,4.369925426067717417e-02,2.691371332602190275e-02,1.264083594132770286e-02,7.016936871514189468e-03,4.520977316922795974e-03,7.641792519845289490e-05
1.200000000000000000e+01,6.860348121592964646e-05,3.914937899475243697e-03,5.875680537310026819e-02,1.978659252065890772e-01,2.216589428900871128e-01,2.875475593436209176e-01,3.787924385935881322e-01,4.337690241578716077e-01,4.689281669215354387e-01,4.602241360419285776e-01,4.403040527038656338e-01,3.896297692320571660e-01,2.388601841771660905e-01,2.310293385383440853e-02,1.303720620280351787e-02,5.395940354888737432e-03,2.615164104911028332e-03,1.549626533429116545e-03,1.180813418000590167e-05
1.400000000000000000e+01,1.595544797962917378e-05,1.785935296468277875e-03,4.143243796750990110e-02,1.524646131548799133e-01,1.744727333259866175e-01,2.314424234234745692e-01,3.137026434593193636e-01,3.668245372306532248e-01,4.024931854974243550e-01,3.940528561541274399e-01,3.755026465886444620e-01,3.258555345825343008e-01,1.845106098776139458e-01,1.221406547285040604e-02,6.315321245919708684e-03,2.303342314437050072e-03,9.746536730833222804e-04,5.311555941939595038e-04,1.824598514693074309e-06
1.600000000000000000e+01,3.710836763944573197e-06,8.147165970624370857e-04,2.921613768874953970e-02,1.174808559897158600e-01,1.373314077805348199e-01,1.862842984388530521e-01,2.597975526616825293e-01,3.102117339423233200e-01,3.454703210416687487e-01,3.373957193524482201e-01,3.202383369610045660e-01,2.725198067574478578e-01,1.425275848073448426e-01,6.457335519329132460e-03,3.059189355353477899e-03,9.832180247636597686e-04,3.632467196497904545e-04,1.820608121746795623e-04,2.819378310806516868e-07
1.800000000000000000e+01,8.630474999024548117e-07,3.716613557286213283e-04,2.060179760885240755e-02,9.052429438204104284e-02,1.080966360958275779e-01,1.499372471630279202e-01,2.151552426358573078e-01,2.623361038004776158e-01,2.965261202450777955e-01,2.888847769011751998e-01,2.731075090714185083e-01,2.279140207646403737e-01,1.100972591467192507e-01,3.413865932017043706e-03,1.481894451205406247e-03,4.197021337909228808e-04,1.353795537638663926e-04,6.240382233007253133e-05,4.356516787356551016e-08
2.000000000000000000e+01,2.007231884530837043e-07,1.695462739314378554e-04,1.452738446257927606e-02,6.975304873573424935e-02,8.508529056883354369e-02,1.206820879442303956e-01,1.781840435347649687e-01,2.218492204747176677e-01,2.545160456113188530e-01,2.473487644876256608e-01,2.329131240782002510e-01,1.906092679250195321e-01,8.504603854758650827e-02,1.804843587095719898e-03,7.178408752862671565e-04,1.791564807317233673e-04,5.045502845827050701e-05,2.138975979996675272e-05,6.731710478786441854e-09
2.200000000000000000e+01,4.668317605615666153e-08,7.734443885800112431e-05,1.024400410733603342e-02,5.374786780878761105e-02,6.697254357448290119e-02,9.713507901571134806e-02,1.475657900845763759e-01,1.876107631097260198e-01,2.184577109769750280e-01,2.117848228274226696e-01,1.986343163991178828e-01,1.594105219899160375e-01,6.569490220459404950e-02,9.541852078402835845e-04,3.477275468658386779e-04,7.647577175332090609e-05,1.880424204355999427e-05,7.331631416426764701e-06,1.040187107776531743e-09
2.400000000000000000e+01,1.085733513644092423e-08,3.528336001461274704e-05,7.223572861407285932e-03,4.141515455382480809e-02,5.271559352797191428e-02,7.818246879975007668e-02,1.222088239289320921e-01,1.586563989690688847e-01,1.875079088655193793e-01,1.813342842967250734e-01,1.694004655491105349e-01,1.333183574845571984e-01,5.074686898269001323e-02,5.044589001345512608e-04,1.684418525221410118e-04,3.264489032927531256e-05,7.008211661702629007e-06,2.513016496165583964e-06,1.607302070690897633e-10
2.600000000000000000e+01,2.525143664672493882e-09,1.609573373731949637e-05,5.093711827652645970e-03,3.191224315761161112e-02,4.149362787626228316e-02,6.292781649598712390e-02,1.012090718149025320e-01,1.341706228182140415e-01,1.609428924705048614e-01,1.552619409758186908e-01,1.444690839351001066e-01,1.114969339571231371e-01,3.920006918537156243e-02,2.666974711345107833e-04,8.159450678216624521e-05,1.393498673080256914e-05,2.611912279231985915e-06,8.613706215305391586e-07,2.483610811106356391e-11
2.800000000000000000e+01,5.872850425178848207e-10,7.342629625845980941e-06,3.591837540919289463e-03,2.458982163224783871e-02,3.266056662001068367e-02,5.064959126700394054e-02,8.381781190849897645e-02,1.134637880627621248e-01,1.381414511712668325e-01,1.329382935448240044e-01,1.232069589973838336e-01,9.324722053584461046e-02,3.028059572822264234e-02,1.409976929549102689e-04,3.952499593977006303e-05,5.948369047314682624e-06,9.734417400209368270e-07,2.952465090332695375e-07,3.837687248416798124e-12
3.000000000000000000e+01,1.365877617145268689e-10,3.349596278257625417e-06,2.532788928168023569e-03,1.894756582667684805e-02,2.570786567810335807e-02,4.076704450214246878e-02,6.941497898505628872e-02,9.595268271948212413e-02,1.185703838099016610e-01,1.138243524429609910e-01,1.050740707416842196e-01,7.798460306544553744e-02,2.339063416750865321e-02,7.454269938907802926e-05,1.914620684220238900e-05,2.539155221787106487e-06,3.627950405339112835e-07,1.011997610754849023e-07,5.930012605356710352e-13
3.200000000000000000e+01,3.176688541257412994e-11,1.528035022742230419e-06,1.785999417169818141e-03,1.459995343298608507e-02,2.023523858029100189e-02,3.281274094944879732e-02,5.748705672197613331e-02,8.114410313864038604e-02,1.017720300288232627e-01,9.745862432551018195e-02,8.960987619589647069e-02,6.522015648645854147e-02,1.806839507613403756e-02,3.940925497261440076e-05,9.274567339690663361e-06,1.083878486530570641e-06,1.352112160643239417e-07,3.468759605412028632e-08,9.163083707302227041e-14
3.400000000000000000e+01,7.388180288983297904e-12,6.970664034596429144e-07,1.259399819170135826e-03,1.124992213750484332e-02,1.592761085374965954e-02,2.641044946388130740e-02,4.760876886913921469e-02,6.862096282835274119e-02,8.735356809499304764e-02,8.344596961516301259e-02,7.642161244123492347e-02,5.454498253390370477e-02,1.395716329404833762e-02,2.083489584124304238e-05,4.492670535077231342e-06,4.626706408035026456e-07,5.039229015558834408e-08,1.188964585713134710e-08,1.415884056488897200e-14
3.600000000000000000e+01,1.718305313019926935e-12,3.179911216695522749e-07,8.880674255981353812e-04,8.668572039002488128e-03,1.253698030304299313e-02,2.125734762477821810e-02,3.942791651687824889e-02,5.803054513332647768e-02,7.497782894539374576e-02,7.144806212077890739e-02,6.517432113566246077e-02,4.561711102673578211e-02,1.078138962513823171e-02,1.101499850776420687e-05,2.176283571781617479e-06,1.974982662002361781e-07,1.878085990970561906e-08,4.075338008071881012e-09,2.187830784326297159e-15
3.800000000000000000e+01,3.996346912588428622e-13,1.450627271071949004e-07,6.262219038019068438e-04,6.679525447101646897e-03,9.868138828987389408e-03,1.710969851757518020e-02,3.265282085186647920e-02,4.907456890242936631e-02,6.435541164444945339e-02,6.117522037741511542e-02,5.558234117031697619e-02,3.815054514193113450e-02,8.328222562145210298e-03,5.823412463904544803e-06,1.054208214875283979e-06,8.430525240235659843e-08,6.999497301252783278e-09,1.396877592453577400e-09,3.380646542991393045e-16
4.000000000000000000e+01,9.294499949887458452e-14,6.617541611002592262e-08,4.415811924833965983e-04,5.146875402054398863e-03,7.767433751533640678e-03,1.377132220489660046e-02,2.704192368693044898e-02,4.150078734270259972e-02,5.523791587701046973e-02,5.237941348078800630e-02,4.740205338760389298e-02,3.190609974782249864e-02,6.433242230936927174e-03,3.078723315382653312e-06,5.106664290999178289e-07,3.598702773126699749e-08,2.608664497035425375e-09,4.787988148305970663e-10,5.223791131615757278e-17
4.200000000000000000e+01,2.161667422974167123e-14,3.018822122445729195e-08,3.113815540006104748e-04,3.965899466071682276e-03,6.113921594539929033e-03,1.108431659834738237e-02,2.239517498372487272e-02,3.509588343992491033e-02,4.741213322188186918e-02,4.484827254670992885e-02,4.042569308975431375e-02,2.668373931042781685e-02,4.969440392963014874e-03,1.627660295648280864e-06,2.473706788943135276e-07,1.536163083588347245e-08,9.722313139366585237e-10,1.641148131530379473e-10,8.071826924148485955e-18
4.400000000000000000e+01,5.027495909131029968e-15,1.377140869324586941e-08,2.195711090559653510e-04,3.055904281014769526e-03,4.812405031044026359e-03,8.921588836888431212e-03,1.854690030036791268e-02,2.967946184388181585e-02,4.069506137151410879e-02,3.839996320618816600e-02,3.447607318661809195e-02,2.231616992407429653e-02,3.838707906948470115e-03,8.605118962112942907e-07,1.198282269787908862e-07,6.557354602890338760e-09,3.623439230584067405e-10,5.625258681098848061e-11,1.247262538869077800e-18
4.600000000000000000e+01,1.169269372693474725e-15,6.282307791051950680e-09,1.548308540202484338e-04,2.354711977602007809e-03,3.787952106468023012e-03,7.180843912953502849e-03,1.535989386114515638e-02,2.509896799863321065e-02,3.492962470768926075e-02,3.287879533600404636e-02,2.940208396007170863e-02,1.866348019243085216e-02,2.965259109604209860e-03,4.549356677808690079e-07,5.804569904994791405e-08,2.799110318912580140e-09,1.350430876842858190e-10,1.928134006999732712e-11,1.927276012586515819e-19
4.800000000000000000e+01,2.719427107709575516e-16,2.865893537882487494e-09,1.091791787166736548e-04,1.814411705206010923e-03,2.981582196081837381e-03,5.779746213924990238e-03,1.272052664352569043e-02,2.122539141410594715e-02,2.998100116084482722e-02,2.815146402464873548e-02,2.507485514709532903e-02,1.560865928509942886e-02,2.290552394250919190e-03,2.405155149283440521e-07,2.811777544529201496e-08,1.194844423083263026e-09,5.032962986484560452e-11,6.608941845537710538e-12,2.978036069342151509e-20
5.000000000000000000e+01,6.324704954094738673e-17,1.307377168335348540e-09,7.698784031565492319e-05,1.398085994084586215e-03,2.346870325211499256e-03,4.652025124389660635e-03,1.053469506699983987e-02,1.794963206082958104e-02,2.573346945833939955e-02,2.410383101424816085e-02,2.138448286528461806e-02,1.305384859449348900e-02,1.769366546692412124e-03,1.271558090914741577e-07,1.362046299608783860e-08,5.100382023984682683e-10,1.875750685036445254e-11,2.265304805533957846e-12,4.601675511127512665e-21
5.200000000000000000e+01,1.470967640314577920e-17,5.964056367381501807e-10,5.428807604286916470e-05,1.077288269937363725e-03,1.847274353394063673e-03,3.744340487790404938e-03,8.724465838932512693e-03,1.517942754662422906e-02,2.208770303601917395e-02,2.063816890854154942e-02,1.823723825055175232e-02,1.091720691799790040e-02,1.366769860585552573e-03,6.722476839186228356e-08,6.597855246008115636e-09,2.177178575555297133e-10,6.990793776674015752e-12,7.764640667007912297e-13,7.110530905822208234e-22
5.400000000000000000e+01,3.421101560558626358e-18,2.720712064950178191e-10,3.828130765004787446e-05,8.300991651836998842e-04,1.454031140983441227e-03,3.013759666731357159e-03,7.225297333297892206e-03,1.283675452858086714e-02,1.895844733245903579e-02,1.767080161015544687e-02,1.555318691139932936e-02,9.130288744168310600e-03,1.055778891771821807e-03,3.554040918483320409e-08,3.196050960953403490e-09,9.293630413499447042e-11,2.605420753293479838e-12,2.661436312697094975e-13,1.098722620497518458e-22
5.600000000000000000e+01,7.956623631199451511e-19,1.241147582180784316e-10,2.699411403418309666e-05,6.396288192005836117e-04,1.144500574625041461e-03,2.425726869240082267e-03,5.983738433773177698e-03,1.085563117060284362e-02,1.627252615047839954e-02,1.513008401710666528e-02,1.326415873815789404e-02,7.635851658582860045e-03,8.155499330614365393e-04,1.878951337790373464e-08,1.548191247631777762e-09,3.967132840295038667e-11,9.710223929566360545e-13,9.122435345449440438e-14,1.697751423602516072e-23
5.800000000000000000e+01,1.850510968117067568e-19,5.661927039609079568e-11,1.903493472981113542e-05,4.928628331548726193e-04,9.008621125068237310e-04,1.952428692011491489e-03,4.955522796107755638e-03,9.180258752302562428e-03,1.396713046561802278e-02,1.295467219965539853e-02,1.131201650396813398e-02,6.386022631444588336e-03,6.299819957569884185e-04,9.933645140165830047e-09,7.499555446789967123e-10,1.693433273361824875e-11,3.618933665249052172e-13,3.126838926593417006e-14,2.623373581804653711e-24
